player_name,age,position,matches_played,minutes_played,league,team_rank,contract_years_left,goals,assists,saves,clean_sheets,tackles,interceptions,market_value_million_eur
Player_4111,34,MID,1,2788,Bundesliga,8,,14,8,0,0,45,67,23.2
Player_4112,33,GK,33,598,Premier League,3,3,,0,198,26,0,0,30.3
Player_4113,32,GK,3,340,Serie A,8,4,0,,6,2,0,0,12.5
Player_4114,32,MID,26,3102,Premier League,7,1,3,1,0,0,76,35,14
Player_4115,18,DEF,,1304,Premier League,17,,0,3,0,12,,24,14.6
Player_4116,29,FWD,14,2184,Bundesliga,19,5,6,8,0,0,3,15,16.2
Player_4117,27,DEF,23,968,Ligue 1,20,2,2,4,0,8,115,46,14.4
Player_4118,31,DEF,8,1364,Premier League,14,5,4,3,0,1,52,49,14.3
Player_4119,27,MID,36,1107,La Liga,6,1,2,11,0,0,27,57,17.6
Player_4120,27,DEF,20,2912,Ligue 1,7,0,4,2,0,3,58,26,15.9
Player_4121,28,MID,6,3022,Serie A,5,2,8,11,0,0,49,34,21.4
Player_4122,33,MID,33,153,Ligue 1,19,4,11,6,0,0,75,64,18.4
Player_4123,26,FWD,28,409,Bundesliga,7,2,11,,0,0,5,9,19.6
Player_4124,32,FWD,30,949,Bundesliga,9,3,,7,0,0,13,18,30.4
Player_4125,31,MID,17,2917,Serie A,12,,2,,0,0,74,34,15.6
Player_4126,26,MID,9,1637,Serie A,15,4,4,3,0,0,33,68,13.8
Player_4127,21,FWD,28,2166,Serie A,15,4,18,6,0,0,3,17,23.4
Player_4128,24,DEF,7,1764,Bundesliga,16,1,2,0,0,5,92,29,12.7
Player_4129,25,GK,28,526,Ligue 1,20,1,0,0,84,0,0,0,13.4
Player_4130,25,DEF,17,2079,Premier League,15,5,2,1,0,3,84,13,12.7
Player_4131,32,DEF,5,1710,Premier League,5,3,2,0,0,3,101,43,14.3
Player_4132,33,MID,5,852,La Liga,12,0,1,14,0,0,62,19,17
Player_4133,26,MID,14,825,Bundesliga,4,1,6,8,0,0,51,47,19.2
Player_4134,29,MID,6,3208,Serie A,3,0,12,6,0,0,62,29,22.2
Player_4135,33,GK,7,2588,Ligue 1,1,5,0,0,28,0,,0,14.4
Player_4136,21,MID,17,722,Bundesliga,13,3,11,7,0,0,71,14,20
Player_4137,22,DEF,9,1668,La Liga,5,1,1,5,0,8,,43,17.2
Player_4138,25,MID,31,3235,Premier League,12,,10,10,0,0,71,51,20.8
Player_4139,18,MID,22,1166,Ligue 1,2,5,6,9,0,0,,53,20
Player_4140,23,DEF,9,2370,Premier League,6,0,3,4,0,1,105,76,15.7
Player_4141,32,DEF,16,1920,Ligue 1,5,1,2,4,0,5,67,37,16.5
Player_4142,21,GK,36,1988,Serie A,18,4,0,0,180,0,0,0,18.6
Player_4143,28,FWD,,289,Ligue 1,5,5,9,12,0,0,25,15,22.4
Player_4144,22,FWD,13,763,Serie A,18,5,8,4,0,0,,,16
Player_4145,35,MID,19,638,Bundesliga,16,2,11,2,0,0,44,59,17.4
Player_4146,32,GK,12,1026,Premier League,17,4,0,0,36,10,0,0,14.6
Player_4147,35,DEF,36,2234,Ligue 1,2,5,1,4,0,16,,88,19.8
Player_4148,30,MID,10,138,Ligue 1,17,2,4,5,0,0,66,,14.2
Player_4149,22,MID,,985,La Liga,10,0,7,,0,0,70,14,16.6
Player_4150,18,GK,28,2659,Premier League,3,1,0,0,168,16,0,0,25.8
Player_4151,35,GK,19,2177,Bundesliga,14,5,0,0,38,8,0,0,14.7
Player_4152,31,MID,6,1003,Serie A,19,3,8,12,0,0,21,44,19
Player_4153,22,DEF,,1266,Bundesliga,12,1,5,1,0,0,97,45,14.2
Player_4154,23,DEF,30,3267,La Liga,1,4,0,4,0,16,105,44,19.4
Player_4155,33,GK,31,2690,Bundesliga,7,2,0,0,93,22,0,0,23.05
Player_4156,29,MID,27,765,Serie A,7,1,12,3,0,0,58,12,20.2
Player_4157,35,FWD,21,859,Premier League,13,2,17,3,0,0,4,14,22
Player_4158,19,FWD,37,300,La Liga,9,4,14,5,0,0,6,15,21.8
Player_4159,30,MID,9,3363,Ligue 1,5,4,3,11,0,0,31,50,18.4
Player_4160,34,MID,35,2570,Ligue 1,4,1,,1,0,0,77,,18.8
Player_4161,34,GK,21,2844,Premier League,5,5,0,0,42,14,0,0,18.5
Player_4162,33,MID,17,2702,Bundesliga,20,3,11,10,0,0,32,45,19.8
Player_4163,35,DEF,24,236,Ligue 1,12,5,0,5,0,12,52,50,16.4
Player_4164,25,MID,31,1612,La Liga,8,3,1,9,0,0,16,39,15.8
Player_4165,20,DEF,6,2419,Serie A,13,2,2,4,0,3,25,68,14.3
Player_4166,34,DEF,35,2892,Bundesliga,4,,0,4,0,7,110,83,16.1
Player_4167,35,GK,37,3212,Serie A,20,,,0,148,27,0,0,24.7
Player_4168,23,DEF,13,584,Bundesliga,11,4,2,5,0,12,89,,17.8
Player_4169,25,GK,25,2546,La Liga,15,5,0,0,100,19,0,,20.9
Player_4170,30,DEF,32,1739,Serie A,14,2,0,5,0,14,74,39,16.6
Player_4171,25,FWD,1,2410,La Liga,18,4,17,5,0,0,6,10,21.8
Player_4172,23,DEF,35,2595,Serie A,20,2,0,1,0,32,63,63,19.2
Player_4173,32,MID,19,1233,Bundesliga,1,1,1,8,0,0,31,61,16.8
Player_4174,27,FWD,12,135,La Liga,1,2,26,1,0,0,9,5,29
Player_4175,34,FWD,20,400,Bundesliga,11,2,28,2,0,0,21,13,28.6
Player_4176,18,MID,33,2699,Bundesliga,20,,10,10,0,0,49,,19.2
Player_4177,24,FWD,29,420,Serie A,6,2,16,10,0,0,27,15,25.6
Player_4178,30,DEF,16,100,Serie A,5,3,3,4,0,16,69,61,20.4
Player_4179,20,DEF,14,997,La Liga,13,,3,2,0,9,73,81,15.9
Player_4180,32,DEF,7,3209,Ligue 1,10,2,0,0,0,5,82,32,12.7
Player_4181,22,MID,6,1490,Premier League,6,1,14,0,0,0,28,69,20.4
Player_4182,28,MID,21,1681,Serie A,4,2,12,0,0,0,62,48,19.6
Player_4183,35,DEF,36,97,Bundesliga,4,0,3,4,0,36,,28,26.6
Player_4184,20,DEF,22,1073,Premier League,7,,2,4,0,10,66,46,17.6
Player_4185,23,MID,19,1840,La Liga,16,,3,6,0,0,,,14.2
Player_4186,20,DEF,25,1483,Premier League,1,3,4,0,0,2,76,68,16
Player_4187,22,MID,3,655,Premier League,9,3,5,14,0,0,35,35,20
Player_4188,26,MID,36,2410,Ligue 1,19,4,5,9,0,0,50,,16
Player_4189,30,MID,34,3078,Ligue 1,20,2,1,6,0,0,31,,12.2
Player_4190,23,MID,11,990,Premier League,15,0,0,,0,0,70,69,11.4
Player_4191,28,FWD,27,2268,Ligue 1,9,0,27,5,0,0,25,3,29.6
Player_4192,31,MID,2,2861,Ligue 1,20,0,1,13,0,0,55,,15
Player_4193,23,MID,6,2771,Premier League,1,0,7,7,0,0,67,21,20
Player_4194,23,MID,,203,Serie A,1,2,4,4,0,0,38,27,17
Player_4195,34,DEF,17,621,Ligue 1,16,4,2,4,0,1,21,45,13.1
Player_4196,28,GK,14,1612,Premier League,5,4,0,0,56,2,0,0,15.6
Player_4197,32,DEF,10,1134,Serie A,9,3,3,5,0,5,56,77,16.7
Player_4198,26,DEF,33,1833,Ligue 1,1,4,1,4,0,3,112,35,16.1
Player_4199,34,MID,12,122,Premier League,19,0,2,5,0,0,62,63,12.6
Player_4200,24,FWD,32,222,Ligue 1,16,2,22,3,0,0,19,21,24.4
Player_4201,24,DEF,24,3057,Serie A,3,1,0,2,0,20,42,36,19.4
Player_4202,18,DEF,14,1816,Premier League,4,1,3,5,0,1,104,86,16.5
Player_4203,25,FWD,5,1064,Serie A,12,0,15,2,0,0,12,7,20.6
Player_4204,22,GK,5,115,Bundesliga,7,5,0,0,20,3,0,0,13.7
Player_4205,25,MID,32,2738,La Liga,15,3,8,11,0,0,27,67,19.4
Player_4206,34,MID,33,3253,Bundesliga,15,1,11,3,0,0,40,35,18
Player_4207,29,MID,4,634,Ligue 1,5,5,11,2,0,0,41,24,19.6
Player_4208,32,GK,30,1351,Serie A,2,0,0,,150,4,0,0,21.5
Player_4209,21,GK,17,2155,Premier League,12,2,0,0,34,1,0,0,12.8
Player_4210,29,GK,3,1023,Serie A,19,1,0,0,9,1,0,0,10.15
Player_4211,30,MID,13,2426,Ligue 1,5,0,6,1,0,0,18,14,16.2
Player_4212,31,MID,36,1140,Premier League,3,1,7,7,0,0,46,65,19.6
Player_4213,22,DEF,18,906,Bundesliga,6,,5,3,0,0,32,71,16.2
Player_4214,33,MID,23,2024,Serie A,13,4,5,10,0,0,17,42,17.6
Player_4215,24,FWD,35,197,La Liga,20,4,22,12,0,0,27,22,27.2
Player_4216,32,GK,33,3110,Ligue 1,15,2,0,0,165,15,0,0,22.95
Player_4217,30,MID,36,1037,Ligue 1,4,2,6,,0,0,33,50,17.6
Player_4218,33,MID,17,827,Serie A,20,4,,9,0,0,77,18,21.2
Player_4219,29,DEF,34,2461,Bundesliga,7,2,5,1,0,8,84,71,17.6
Player_4220,24,DEF,12,3004,Bundesliga,18,2,3,1,0,2,112,61,12.4
Player_4221,33,MID,,2872,La Liga,7,2,2,5,0,0,61,41,15
Player_4222,30,FWD,27,882,La Liga,12,4,26,3,0,0,28,18,27.6
Player_4223,20,FWD,13,3265,Serie A,11,4,16,5,0,0,14,18,22.6
Player_4224,32,MID,,1957,Premier League,12,5,0,13,0,0,55,22,16
Player_4225,20,MID,14,1445,Bundesliga,15,1,0,5,0,0,26,52,12.2
Player_4226,24,DEF,32,1475,Premier League,8,4,3,0,0,30,67,53,22.4
Player_4227,35,MID,11,378,Premier League,11,1,0,3,0,0,30,37,12.2
Player_4228,31,MID,,1557,Serie A,18,4,10,,0,0,57,32,18.8
Player_4229,35,DEF,22,1150,La Liga,10,3,5,,0,13,26,,18.9
Player_4230,31,MID,16,1461,Premier League,8,1,10,6,0,0,18,33,20
Player_4231,23,MID,13,3029,Serie A,6,2,11,11,0,0,78,,23
Player_4232,25,DEF,12,132,La Liga,3,3,2,1,0,8,50,72,16.6
Player_4233,24,FWD,18,1239,Premier League,20,5,5,14,0,0,20,21,17.8
Player_4234,35,GK,29,2146,Premier League,12,,0,0,87,11,0,0,18.45
Player_4235,35,DEF,18,3292,La Liga,17,4,0,,0,0,82,81,9.8
Player_4236,32,GK,2,2321,La Liga,3,5,0,0,12,0,0,0,13.2
Player_4237,19,MID,2,3032,Ligue 1,20,3,,11,0,0,14,40,17.2
Player_4238,25,MID,3,1166,Ligue 1,18,0,1,9,0,0,15,14,13.8
Player_4239,28,DEF,29,1963,Serie A,12,2,,0,0,11,64,89,16.5
Player_4240,35,MID,8,3007,Serie A,16,1,12,11,0,0,57,55,21.6
Player_4241,30,DEF,11,622,Bundesliga,10,,5,0,0,4,75,78,15.4
Player_4242,26,MID,12,1408,Ligue 1,19,1,11,12,0,0,55,68,20.8
Player_4243,26,MID,32,1321,La Liga,9,4,5,7,0,0,72,57,17.2
Player_4244,34,DEF,4,3137,Ligue 1,14,0,5,1,0,3,83,43,14.7
Player_4245,24,FWD,9,2800,Serie A,20,5,25,2,0,0,4,0,25
Player_4246,26,DEF,24,1590,Serie A,14,0,5,3,0,18,41,36,20
Player_4247,18,DEF,16,2083,Serie A,4,1,3,0,0,13,82,45,18.1
Player_4248,19,MID,17,1043,La Liga,15,5,13,6,0,0,12,11,20.4
Player_4249,21,FWD,22,158,Premier League,20,,20,0,0,0,24,2,21.2
Player_4250,31,DEF,7,1956,Serie A,2,5,1,4,0,2,99,13,15.6
Player_4251,21,GK,10,2038,Ligue 1,18,5,0,0,50,9,0,0,14.8
Player_4252,19,DEF,29,390,Premier League,2,0,5,3,0,13,47,62,20.9
Player_4253,25,MID,36,116,Ligue 1,18,2,13,3,0,0,40,56,18.6
Player_4254,35,DEF,24,3067,Serie A,8,4,0,3,0,16,63,80,17.6
Player_4255,31,MID,14,2791,La Liga,10,3,14,8,0,0,16,39,22.8
Player_4256,27,FWD,14,2690,Premier League,20,3,18,13,0,0,,7,25.2
Player_4257,34,MID,25,2243,Premier League,4,,0,1,0,0,25,58,12.8
Player_4258,25,DEF,,675,Serie A,10,2,4,4,0,12,108,46,18.8
Player_4259,31,DEF,23,2709,Serie A,10,4,5,1,0,0,33,88,14.6
Player_4260,25,GK,32,899,Serie A,3,5,0,0,160,6,0,0,22.4
Player_4261,22,FWD,26,723,Bundesliga,4,1,5,5,0,0,15,12,17.4
Player_4262,33,DEF,,1828,La Liga,10,1,,1,0,7,104,59,14.3
Player_4263,25,DEF,12,3172,La Liga,7,4,5,2,0,4,38,79,16.8
Player_4264,27,MID,19,3068,Serie A,12,2,9,13,0,0,24,14,21.4
Player_4265,25,DEF,19,748,Bundesliga,7,4,4,1,0,1,79,35,14.9
Player_4266,26,MID,34,1329,Serie A,13,1,7,,0,0,16,65,16.4
Player_4267,35,GK,32,3023,Serie A,8,4,0,0,192,23,0,0,28.1
Player_4268,20,FWD,29,2458,La Liga,13,3,11,14,0,0,26,18,22.8
Player_4269,34,FWD,21,549,Bundesliga,1,5,23,1,0,0,5,0,27.2
Player_4270,32,MID,35,2716,La Liga,16,4,4,13,0,0,47,19,17.6
Player_4271,34,FWD,5,3014,Serie A,19,5,29,,0,0,3,12,30
Player_4272,25,DEF,12,2891,Ligue 1,19,0,4,2,0,2,96,34,13.2
Player_4273,19,MID,7,249,Premier League,13,4,8,1,0,0,17,56,15.8
Player_4274,34,MID,2,553,Serie A,7,1,2,7,0,0,65,61,15.8
Player_4275,35,MID,,1087,Bundesliga,15,1,1,8,0,0,10,45,14
Player_4276,22,DEF,10,1635,Ligue 1,6,5,5,0,0,1,21,42,15.3
Player_4277,26,DEF,6,2378,Bundesliga,4,1,0,1,0,6,,76,14.6
Player_4278,26,DEF,27,1025,Serie A,20,,2,1,0,9,119,82,13.5
Player_4279,19,DEF,35,3101,Serie A,11,1,1,4,0,19,97,46,18.9
Player_4280,19,DEF,10,3096,Premier League,19,0,5,0,0,3,53,47,13.3
Player_4281,20,MID,9,1768,Bundesliga,2,4,7,2,0,0,28,45,17.8
Player_4282,34,DEF,20,954,Ligue 1,17,2,3,5,0,6,101,36,15.4
Player_4283,31,GK,,1280,Premier League,15,1,0,0,185,15,0,0,23.95
Player_4284,31,MID,35,2787,Bundesliga,20,4,10,4,0,0,28,65,16.8
Player_4285,31,MID,37,2464,Serie A,18,3,4,8,0,0,13,16,15.2
Player_4286,23,FWD,8,954,Premier League,12,4,9,5,0,0,5,9,18.2
Player_4287,20,MID,31,2666,Serie A,3,1,13,5,0,0,73,38,22.4
Player_4288,18,DEF,16,1386,La Liga,17,1,4,5,0,1,107,,14.5
Player_4289,33,FWD,28,3016,La Liga,14,5,21,0,0,0,22,15,23
Player_4290,21,MID,6,2025,Premier League,6,1,12,2,0,0,11,41,20
Player_4291,18,GK,32,423,Premier League,4,0,0,,64,17,0,0,20.7
Player_4292,34,MID,28,3164,Bundesliga,8,4,0,5,0,0,,36,13.6
Player_4293,35,FWD,11,1733,Ligue 1,20,5,14,10,0,0,22,8,21.6
Player_4294,25,DEF,23,3212,Ligue 1,3,2,1,2,0,8,113,32,16.4
Player_4295,19,DEF,30,3019,La Liga,8,0,0,0,0,22,70,76,18.2
Player_4296,35,DEF,9,2487,La Liga,13,2,1,5,0,3,38,64,14.1
Player_4297,33,DEF,28,2311,La Liga,19,1,3,3,0,11,55,,15.7
Player_4298,27,DEF,,2253,Serie A,15,2,3,4,0,22,104,21,20.2
Player_4299,25,MID,28,1808,Ligue 1,7,2,,8,0,0,65,10,21
Player_4300,29,GK,24,2498,Premier League,3,0,0,0,96,7,0,0,19.5
Player_4301,33,FWD,15,1779,La Liga,19,0,8,3,0,0,25,1,15.4
Player_4302,29,MID,33,1872,Bundesliga,10,4,11,10,0,0,60,67,21.8
Player_4303,28,MID,34,2213,Premier League,16,2,5,10,0,0,40,63,17
Player_4304,18,FWD,,2893,Premier League,14,0,28,4,0,0,15,,28.8
Player_4305,20,GK,29,1194,Premier League,8,4,0,0,87,26,0,0,23.75
Player_4306,29,MID,,3390,Ligue 1,11,2,14,9,0,0,67,29,23
Player_4307,26,MID,10,161,La Liga,19,2,11,6,0,0,45,43,18.4
Player_4308,22,FWD,30,3379,Bundesliga,2,5,18,11,0,0,18,7,28
Player_4309,18,FWD,11,541,Serie A,5,1,27,7,0,0,5,2,31.2
Player_4310,27,DEF,34,3048,Bundesliga,11,0,,,0,30,102,63,21.2
Player_4311,34,FWD,21,1868,Bundesliga,7,3,10,2,0,0,10,22,18.6
Player_4312,21,DEF,13,2504,Bundesliga,8,5,1,5,0,9,45,29,16.9
Player_4313,32,FWD,25,915,Serie A,17,0,29,10,0,0,13,19,31.2
Player_4314,25,FWD,21,2807,Bundesliga,12,5,32,12,0,0,22,1,34.8
Player_4315,32,DEF,1,1425,Bundesliga,18,1,,2,0,0,54,27,13.4
Player_4316,24,MID,5,3185,La Liga,7,5,2,3,0,0,21,60,14.2
Player_4317,32,GK,22,2247,La Liga,9,5,0,0,132,17,0,0,23.1
Player_4318,25,DEF,7,141,La Liga,19,4,2,1,0,0,82,16,11
Player_4319,27,MID,13,2052,Premier League,14,0,7,3,0,0,44,45,15.8
Player_4320,35,MID,23,556,Bundesliga,19,2,12,0,0,0,13,,16.6
Player_4321,21,FWD,21,1764,Ligue 1,20,3,16,8,0,0,14,3,22
Player_4322,32,MID,6,2022,Ligue 1,18,4,5,2,0,0,37,32,13.4
Player_4323,28,MID,20,2955,Ligue 1,15,0,1,11,0,0,42,42,15.2
Player_4324,20,FWD,12,1451,Serie A,4,4,34,8,0,0,0,15,36
Player_4325,32,FWD,9,876,La Liga,13,2,24,14,0,0,3,7,30.6
Player_4326,20,GK,28,645,La Liga,5,5,0,0,112,1,0,0,18.1
Player_4327,32,FWD,11,3066,La Liga,12,3,30,11,0,0,6,14,33.2
Player_4328,23,GK,32,2129,Serie A,17,2,0,0,160,22,0,0,24.4
Player_4329,18,FWD,11,2396,Bundesliga,10,3,16,9,0,0,27,15,24.4
Player_4330,31,DEF,24,1852,Premier League,12,,2,1,0,12,,85,16
Player_4331,33,DEF,15,2202,La Liga,6,,,1,0,6,104,11,17.2
Player_4332,18,DEF,35,2300,Bundesliga,20,5,4,2,0,28,22,63,20.8
Player_4333,34,MID,17,3325,Ligue 1,20,0,5,8,0,0,40,10,15.4
Player_4334,25,DEF,25,1791,Premier League,12,3,5,3,0,5,24,17,16.5
Player_4335,35,GK,35,2176,Ligue 1,13,2,0,0,70,21,0,0,20.4
Player_4336,33,MID,19,2802,Bundesliga,17,3,2,0,0,0,14,12,11
Player_4337,23,FWD,31,2457,Bundesliga,20,4,34,10,0,0,9,,33.6
Player_4338,27,DEF,17,2497,Ligue 1,10,5,4,2,0,8,48,42,16.8
Player_4339,27,DEF,23,2406,Premier League,19,4,1,2,0,23,38,55,17.7
Player_4340,22,DEF,1,2461,Ligue 1,5,,5,3,0,1,36,51,16.7
Player_4341,29,GK,10,2463,Ligue 1,5,0,0,0,50,0,0,0,14.7
Player_4342,34,FWD,8,1700,Ligue 1,8,4,5,4,0,0,0,21,16.2
Player_4343,31,FWD,26,346,Premier League,17,0,34,,0,0,13,9,31.4
Player_4344,31,MID,,2337,Serie A,3,,6,12,0,0,19,59,21
Player_4345,20,DEF,19,699,Premier League,16,3,4,5,0,2,53,72,15
Player_4346,29,FWD,14,1217,Ligue 1,19,5,16,6,0,0,23,18,21.4
Player_4347,35,MID,8,1485,La Liga,6,5,14,1,0,0,34,44,20.8
Player_4348,29,FWD,1,994,La Liga,10,2,30,12,0,0,5,13,34
Player_4349,19,MID,25,253,Bundesliga,16,5,0,1,0,0,,44,10.4
Player_4350,19,FWD,24,1226,Serie A,13,0,10,8,0,0,13,18,19.8
Player_4351,34,MID,20,704,Bundesliga,3,5,11,7,0,0,26,68,22
Player_4352,27,DEF,30,2115,Bundesliga,8,0,3,1,0,12,39,86,17.4
Player_4353,35,FWD,5,195,La Liga,20,5,8,5,0,0,21,21,16
Player_4354,18,MID,3,788,Premier League,8,2,14,5,0,0,70,22,22
Player_4355,21,MID,,453,Bundesliga,7,,,6,0,0,69,42,22
Player_4356,21,DEF,17,3182,Bundesliga,11,4,0,4,0,2,47,42,13.2
Player_4357,19,MID,,2797,Serie A,20,3,0,,0,0,42,22,13.2
Player_4358,29,MID,11,2111,La Liga,3,0,9,3,0,0,18,31,19.2
Player_4359,27,DEF,4,1242,Premier League,7,4,4,2,0,4,92,78,16.2
Player_4360,30,GK,19,788,Serie A,11,1,0,0,114,17,0,,21.8
Player_4361,32,MID,,3360,Premier League,17,2,11,10,0,0,59,65,20.4
Player_4362,20,MID,17,836,Premier League,18,3,3,3,0,0,40,14,12.6
Player_4363,30,MID,,2065,Bundesliga,9,4,6,3,0,0,14,26,16.2
Player_4364,25,DEF,27,1733,Serie A,13,2,5,2,0,27,86,79,22.5
Player_4365,24,MID,1,1050,Bundesliga,15,3,3,11,0,0,55,,16.4
Player_4366,25,GK,2,3387,Ligue 1,19,0,0,0,10,2,0,0,10.5
Player_4367,35,DEF,18,3067,Premier League,15,0,2,3,0,5,29,13,14.1
Player_4368,26,DEF,36,298,Serie A,7,0,5,5,0,26,40,67,24.6
Player_4369,23,DEF,33,1401,La Liga,3,1,,4,0,1,23,38,16.3
Player_4370,21,DEF,36,3227,Bundesliga,8,5,2,2,0,19,41,30,19.3
Player_4371,32,DEF,2,1981,Ligue 1,13,0,4,0,0,0,90,35,13
Player_4372,22,GK,4,1266,Ligue 1,16,0,0,0,8,0,0,0,10.4
Player_4373,22,DEF,16,2628,Ligue 1,3,5,5,4,0,0,,50,17.2
Player_4374,24,MID,4,2840,Bundesliga,1,0,13,5,0,0,13,,22.8
Player_4375,26,MID,9,2129,La Liga,3,4,8,11,0,0,40,68,21.8
Player_4376,24,DEF,21,3379,Serie A,16,2,4,2,0,16,31,87,18
Player_4377,26,FWD,23,1542,Premier League,1,1,21,6,0,0,18,13,28
Player_4378,27,DEF,2,2639,La Liga,18,3,3,4,0,0,30,43,13
Player_4379,21,MID,3,755,Bundesliga,14,5,14,11,0,0,13,64,23.2
Player_4380,23,GK,23,1707,Serie A,7,5,0,0,115,2,0,0,18.15
Player_4381,31,GK,26,2358,Premier League,3,,0,0,130,15,0,0,23.6
Player_4382,26,MID,7,524,Serie A,16,1,,12,0,0,27,36,19
Player_4383,18,MID,36,2417,Premier League,6,2,4,12,0,0,43,,19.2
Player_4384,34,FWD,33,1736,Premier League,18,0,14,0,0,0,5,2,18
Player_4385,30,MID,36,3253,Ligue 1,13,5,14,3,0,0,57,54,20.2
Player_4386,24,FWD,4,2661,Bundesliga,2,,23,,0,0,19,,27.8
Player_4387,26,GK,23,2130,La Liga,12,3,0,0,115,22,,0,23.15
Player_4388,28,GK,25,1252,Ligue 1,4,5,0,0,125,14,,0,22.85
Player_4389,20,GK,26,756,Ligue 1,9,1,,0,52,1,0,0,14.3
Player_4390,29,DEF,28,3184,Serie A,20,1,2,5,0,28,41,53,20.8
Player_4391,20,MID,28,1530,Premier League,5,3,0,,0,0,72,51,17.4
Player_4392,32,MID,21,2089,Premier League,10,1,,0,0,0,23,,18.4
Player_4393,27,GK,10,2869,Serie A,6,1,0,0,30,9,0,0,16.2
Player_4394,18,FWD,27,437,Bundesliga,1,1,15,14,0,0,24,1,27.6
Player_4395,31,FWD,15,3398,Premier League,20,5,5,1,0,0,28,1,12.6
Player_4396,23,DEF,17,854,Ligue 1,5,3,0,0,0,8,48,10,14.6
Player_4397,19,GK,35,1023,Ligue 1,6,5,0,0,140,3,0,0,19.9
Player_4398,25,DEF,5,272,Premier League,19,3,0,0,0,3,80,41,10.3
Player_4399,18,DEF,16,2645,Premier League,11,2,3,4,0,13,80,41,18.3
Player_4400,21,DEF,23,2335,Bundesliga,15,1,5,1,0,7,46,60,15.7
Player_4401,21,MID,9,1795,Premier League,2,2,13,,0,0,42,69,20.6
Player_4402,22,DEF,33,1236,Bundesliga,15,4,,4,0,12,66,33,17.8
Player_4403,26,DEF,35,470,Ligue 1,7,4,5,3,0,5,103,53,17.5
Player_4404,30,FWD,24,914,Bundesliga,17,1,9,0,0,0,19,2,15.2
Player_4405,35,MID,24,1628,Premier League,12,0,2,7,0,0,51,16,14.8
Player_4406,34,FWD,24,3167,La Liga,12,4,28,12,0,0,5,1,32.4
Player_4407,18,DEF,19,1727,Premier League,5,0,3,1,0,13,33,85,18.3
Player_4408,32,DEF,25,281,La Liga,20,2,2,5,0,8,26,46,14.8
Player_4409,19,MID,31,614,Ligue 1,7,1,7,1,0,0,41,66,16.4
Player_4410,33,GK,25,3197,Serie A,2,2,,0,150,25,0,0,27.8
Player_4411,22,GK,27,1183,Ligue 1,13,5,0,0,81,18,,0,20.05
Player_4412,22,MID,32,2426,Ligue 1,9,2,11,11,0,0,52,,22.4
Player_4413,19,MID,11,194,Ligue 1,15,3,14,8,0,0,66,50,21.8
Player_4414,24,DEF,5,1829,Bundesliga,15,1,0,0,0,1,34,75,10.5
Player_4415,20,MID,33,2450,Ligue 1,1,3,6,9,0,0,24,22,20.2
Player_4416,34,DEF,19,3216,Serie A,20,2,4,1,0,16,65,23,16.8
Player_4417,20,GK,,3268,Premier League,3,0,,0,32,16,0,,19
Player_4418,30,DEF,35,1766,La Liga,1,1,2,0,0,13,47,26,18.1
Player_4419,24,DEF,11,2444,Ligue 1,19,1,0,0,0,1,62,24,9.7
Player_4420,20,GK,11,910,La Liga,20,4,0,0,66,9,0,0,15.2
Player_4421,32,FWD,10,125,Ligue 1,13,0,32,10,0,0,10,5,33.8
Player_4422,35,MID,34,3294,Bundesliga,15,5,7,7,0,0,59,25,17.2
Player_4423,27,MID,5,3024,La Liga,13,0,0,14,0,0,72,43,16.2
Player_4424,24,DEF,23,1138,Ligue 1,18,,0,0,0,3,29,70,10.5
Player_4425,26,DEF,25,1962,Ligue 1,17,2,1,3,0,20,70,58,17.6
Player_4426,22,DEF,29,1150,Serie A,1,2,4,3,0,14,22,17,20.8
Player_4427,25,GK,13,1132,Serie A,15,4,0,0,78,5,0,0,15.6
Player_4428,31,DEF,32,2172,Serie A,4,0,3,,0,20,95,12,21
Player_4429,21,FWD,34,1531,Bundesliga,2,3,,6,0,0,,3,26
Player_4430,31,MID,12,1935,La Liga,19,0,1,0,0,0,79,17,10
Player_4431,29,MID,24,1631,Bundesliga,8,,9,9,0,0,18,69,20.6
Player_4432,19,MID,21,556,Premier League,16,1,14,10,0,0,22,40,22.4
Player_4433,30,FWD,,3034,Ligue 1,8,3,17,10,0,0,28,0,25.8
Player_4434,18,GK,23,288,Ligue 1,10,1,0,0,115,20,0,0,22.95
Player_4435,24,DEF,33,1681,Ligue 1,16,5,1,5,0,28,96,84,21
Player_4436,26,DEF,8,2905,Serie A,5,,0,3,0,6,63,36,15.2
Player_4437,34,FWD,13,1324,Ligue 1,19,2,6,9,0,0,29,2,16.6
Player_4438,30,FWD,,330,Serie A,6,0,32,3,0,0,28,15,32.4
Player_4439,27,DEF,10,1283,Premier League,10,2,4,5,0,9,73,18,18.3
Player_4440,33,FWD,14,1972,Bundesliga,5,0,18,1,0,0,21,14,23.4
Player_4441,23,FWD,,383,Bundesliga,19,3,10,4,0,0,10,10,17
Player_4442,33,DEF,11,1011,Bundesliga,19,0,4,0,0,7,53,24,13.9
Player_4443,28,DEF,3,1852,Serie A,13,3,1,5,0,0,84,41,13.2
Player_4444,20,DEF,29,1428,La Liga,15,0,2,4,0,15,108,20,17.5
Player_4445,26,FWD,30,3288,La Liga,8,,,6,0,0,16,18,20
Player_4446,32,DEF,37,557,Premier League,11,3,2,5,0,8,102,12,16.6
